Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2022-10-06,Bram Stoker's Dracula,1992,https://boxd.it/3ikj93,2.5,,film society,2022-10-05
2022-10-26,Vampire Gastelbrau,2011,https://boxd.it/3mxAAn,3,,film society,2022-10-05
2022-10-10,Inglourious Basterds,2009,https://boxd.it/3jggqB,2.5,Yes,femme attic,2022-10-07
2022-10-10,Josie and the Pussycats,2001,https://boxd.it/3jgi6t,3,Yes,,2022-10-08
2022-10-10,I Care a Lot,2020,https://boxd.it/3jghxt,3,,femme attic,2022-10-09
2022-10-11,What If,2013,https://boxd.it/3jo621,1.5,Yes,Ruby,2022-10-10
2022-10-12,This Is Where I Leave You,2014,https://boxd.it/3jwZPN,3,,,2022-10-11
2022-09-30,The Birdcage,1996,https://boxd.it/3h0JPb,4,Yes,,2022-10-12
2022-10-12,Burrow,2020,https://boxd.it/3jxAQX,3.5,,,2022-10-12
2022-10-12,Rejected,2000,https://boxd.it/3jxAVt,1,,,2022-10-12
2022-10-12,Greener Grass,2019,https://boxd.it/3jzBnB,2,,,2022-10-12
2022-10-13,Saving Face,2004,https://boxd.it/3jNqiN,3,,,2022-10-13
2022-10-13,Bud Abbott and Lou Costello Meet Frankenstein,1948,https://boxd.it/3jQbVB,1.5,,,2022-10-13
2022-10-14,James Acaster: Cold Lasagne Hate Myself 1999,2020,https://boxd.it/3k3etV,3,,,2022-10-13
2022-10-14,Harold & Kumar Go to White Castle,2004,https://boxd.it/3k3dB5,3,,,2022-10-14
2022-10-14,Kate & Leopold,2001,https://boxd.it/3k3e4V,1.5,,,2022-10-14
2022-10-14,Safety Not Guaranteed,2012,https://boxd.it/3k3GiL,1.5,,,2022-10-14
2022-10-15,Imagine Me & You,2005,https://boxd.it/3ke71R,1.5,,,2022-10-15
2022-10-15,Galaxy Quest,1999,https://boxd.it/3keizb,2.5,Yes,,2022-10-15
2022-10-15,Burn After Reading,2008,https://boxd.it/3kgVSb,1.5,,,2022-10-15
2022-10-18,Die Hard,1988,https://boxd.it/3kXn2V,2,Yes,femme attic,2022-10-18
2022-10-22,Gone Girl,2014,https://boxd.it/3lCI83,3.5,,femme attic,2022-10-20
2022-10-23,Hard Candy,2005,https://boxd.it/3lS5mH,4,Yes,femme attic,2022-10-22
2022-10-25,Fargo,1996,https://boxd.it/3mjZoj,5,Yes,femme attic,2022-10-24
2022-10-25,Election,1999,https://boxd.it/3mqtAB,4.5,,femme attic,2022-10-25
2022-10-27,Lake Mungo,2008,https://boxd.it/3mOYEn,2.5,,,2022-10-27
2022-10-29,Bullet Train,2022,https://boxd.it/3ncUlJ,2,,femme attic,2022-10-29
2022-10-29,Fallen,2016,https://boxd.it/3ncUrH,0.5,,femme attic,2022-10-29
2022-09-30,School of Rock,2003,https://boxd.it/3h0KDP,3,Yes,femme attic,2022-10-30
2022-10-31,An American Werewolf in London,1981,https://boxd.it/3nHT7N,4.5,,femme attic,2022-10-31
2022-10-31,Hellraiser,1987,https://boxd.it/3nJ469,0.5,,femme attic,2022-10-31
2022-11-01,Prey,2022,https://boxd.it/3nYrGz,4.5,Yes,femme attic,2022-11-01
2022-11-02,"Juliet, Naked",2018,https://boxd.it/3oaH7f,4,Yes,femme attic,2022-11-02
2022-11-04,Alien,1979,https://boxd.it/3osQaN,5,Yes,femme attic,2022-11-03
2022-11-04,Uncut Gems,2019,https://boxd.it/3oz3kt,3.5,,femme attic,2022-11-04
2022-11-05,A Simple Favor,2018,https://boxd.it/3oLVCP,4,,femme attic,2022-11-05
2022-11-08,The Wolf of Snow Hollow,2020,https://boxd.it/3pnD7b,2.5,,,2022-11-06
2022-11-08,Scott Pilgrim vs. the World,2010,https://boxd.it/3pnvQd,3.5,Yes,femme attic,2022-11-07
2022-11-08,Over the Garden Wall,2014,https://boxd.it/3pvLwJ,4,,femme attic,2022-11-08
2022-11-10,Lot 36,2022,https://boxd.it/3pKXTb,3,,femme attic,2022-11-09
2022-11-11,Guns Akimbo,2019,https://boxd.it/3pWcqv,1.5,,femme attic,2022-11-10
2022-11-11,"Good Morning, Vietnam",1987,https://boxd.it/3pWcAF,2,,,2022-11-10
2022-11-12,George of the Jungle,1997,https://boxd.it/3q9901,2,Yes,,2022-11-11
2022-11-12,The School for Good and Evil,2022,https://boxd.it/3qcGNh,3,,,2022-11-12
2022-11-13,Aliens,1986,https://boxd.it/3qhX0r,4,Yes,femme attic,2022-11-12
2022-11-13,Parasite,2019,https://boxd.it/3qwChV,4.5,,femme attic,2022-11-13
2022-11-16,Vampire Academy,2014,https://boxd.it/3r7Nbt,2.5,,femme attic,2022-11-16
2022-11-17,Emily the Criminal,2022,https://boxd.it/3rfqvL,3.5,,femme attic,2022-11-16
2022-11-20,A Knight's Tale,2001,https://boxd.it/3rVg4J,3,Yes,,2022-11-18
2022-11-30,Harry Potter and the Order of the Phoenix,2007,https://boxd.it/3u3XdN,3.5,Yes,commonroom core,2022-11-18
2023-01-28,Magnifica,2022,https://boxd.it/3LUZAX,3.5,,,2022-11-18
2022-11-19,Frankenhooker,1990,https://boxd.it/3rD6a7,2.5,,,2022-11-19
2022-11-20,The Man from U.N.C.L.E.,2015,https://boxd.it/3rPMPb,3,Yes,femme attic,2022-11-19
2022-11-20,Plan B,2021,https://boxd.it/3rROQ5,4,,,2022-11-20
2022-11-20,The 'Burbs,1989,https://boxd.it/3rSWj1,2,,,2022-11-20
2022-11-21,"Love, Death & Robots: Jibaro",2022,https://boxd.it/3s7Kdb,0.5,,,2022-11-21
2022-11-21,Bird Box,2018,https://boxd.it/3s8MrL,3.5,Yes,femme attic,2022-11-21
2022-11-21,The Suicide Squad,2021,https://boxd.it/3s8O8h,5,Yes,femme attic,2022-11-21
2022-11-21,Attack the Block,2011,https://boxd.it/3scJiT,3.5,,,2022-11-21
2022-11-22,Swordfish,2001,https://boxd.it/3sotgV,2.5,,femme attic,2022-11-22
2022-11-23,Inkheart,2008,https://boxd.it/3sA91Z,2.5,Yes,,2022-11-23
2022-11-23,"Three Billboards Outside Ebbing, Missouri",2017,https://boxd.it/3sA9nL,5,,femme attic,2022-11-23
2022-11-24,Starship Troopers,1997,https://boxd.it/3sLlrH,4.5,,all-nighter,2022-11-24
2022-11-25,2001: A Space Odyssey,1968,https://boxd.it/3sMs4x,1.5,,all-nighter,2022-11-25
2022-11-25,Whiplash,2014,https://boxd.it/3sNaxX,5,,all-nighter,2022-11-25
2022-11-25,Keeping Mum,2005,https://boxd.it/3sNVQ3,3,Yes,all-nighter,2022-11-25
2022-11-25,Trick or Treat Scooby-Doo!,2022,https://boxd.it/3sUHm3,2.5,,,2022-11-25
2022-11-25,The Big Chill,1983,https://boxd.it/3sXawZ,4,,,2022-11-25
2022-11-25,This Is Spinal Tap,1984,https://boxd.it/3sXlvN,2.5,,,2022-11-25
2022-11-26,Vamps,2012,https://boxd.it/3sXP9H,3,,,2022-11-26
2022-12-01,Brother Bear,2003,https://boxd.it/3u9dYZ,4,,commonroom core,2022-11-30
2022-12-01,Brave,2012,https://boxd.it/3u9dv9,3.5,Yes,commonroom core,2022-12-01
2022-12-02,Enchanted,2007,https://boxd.it/3uov1L,2.5,Yes,femme attic,2022-12-01
2022-12-02,Death Becomes Her,1992,https://boxd.it/3upHL9,4,Yes,femme attic,2022-12-02
2023-01-21,Vagina Vacation,2009,https://boxd.it/3JS89R,3,,femme attic,2022-12-02
2022-12-03,The Unbearable Weight of Massive Talent,2022,https://boxd.it/3uBdmn,4,,femme attic,2022-12-03
2022-12-09,You Don't Mess with the Zohan,2008,https://boxd.it/3vLaih,0.5,Yes,femme attic,2022-12-07
2022-12-08,The Shape of Water,2017,https://boxd.it/3vGqsd,5,,femme attic,2022-12-08
2022-12-09,Smiley Face,2007,https://boxd.it/3vRQp7,4,,femme attic,2022-12-09
2022-12-10,Battle Royale,2000,https://boxd.it/3w4DNB,3.5,,femme attic,2022-12-10
2022-12-12,Lara Croft: Tomb Raider,2001,https://boxd.it/3wzOUF,2.5,Yes,femme attic,2022-12-12
2022-12-13,Women on the Verge of a Nervous Breakdown,1988,https://boxd.it/3wNeer,4.5,,femme attic,2022-12-13
2022-12-16,The Devil Wears Prada,2006,https://boxd.it/3xqKer,3,Yes,femme attic,2022-12-16
2023-01-01,Malignant,2021,https://boxd.it/3CE8AR,1,,femme attic,2022-12-18
2022-12-19,Monster Hunter,2020,https://boxd.it/3ydN9d,1,,femme attic,2022-12-19
2022-12-26,Raising Arizona,1987,https://boxd.it/3AbgUJ,3,,,2022-12-26
2022-12-26,Charade,1963,https://boxd.it/3AjvYH,2,,,2022-12-26
2022-12-27,Millennium Actress,2001,https://boxd.it/3ACN1h,3,,,2022-12-27
2022-12-27,WarGames,1983,https://boxd.it/3AHzlH,4.5,,,2022-12-27
2022-12-27,Buffy the Vampire Slayer,1992,https://boxd.it/3AIdGF,2,,,2022-12-27
2022-12-27,Office Space,1999,https://boxd.it/3AILMR,3,,,2022-12-27
2022-12-29,The Full Monty,1997,https://boxd.it/3BrHxN,3.5,,,2022-12-29
2022-12-29,The Adam Project,2022,https://boxd.it/3Bvsfd,4,,,2022-12-29
2023-01-01,Kiss Kiss Bang Bang,2005,https://boxd.it/3CxiKN,3,,,2023-01-01
2023-01-01,Kissing Jessica Stein,2001,https://boxd.it/3CCQVl,2,,,2023-01-01
2023-01-02,Mansfield Park,1999,https://boxd.it/3CF4rt,3,,,2023-01-02
2023-01-02,Velvet Goldmine,1998,https://boxd.it/3D0TEv,3,,,2023-01-02
2023-01-02,Nightcrawler,2014,https://boxd.it/3D5sVJ,4,,femme attic,2023-01-02
2023-01-03,Knives Out,2019,https://boxd.it/3DvqR3,4.5,Yes,"femme attic, commonroom core",2023-01-03
2023-01-03,Glass Onion,2022,https://boxd.it/3DwBvT,3,,femme attic,2023-01-03
2023-01-04,Being John Malkovich,1999,https://boxd.it/3DVOGv,4.5,Yes,femme attic,2023-01-04
2023-01-01,Drop Dead Gorgeous,1999,https://boxd.it/3CE8QP,3,,femme attic,2023-01-05
2023-01-06,A Quiet Place,2018,https://boxd.it/3Eye4N,3.5,Yes,femme attic,2023-01-06
2023-01-07,A Quiet Place Part II,2020,https://boxd.it/3EOinB,3,,"commonroom core, femme attic",2023-01-06
2023-01-28,Under This Luminous Sky,2022,https://boxd.it/3LV0aL,4,,,2023-01-06
2023-01-07,Feels Good Man,2020,https://boxd.it/3F3v9R,3.5,,,2023-01-07
2023-01-07,"The Adventures of Priscilla, Queen of the Desert",1994,https://boxd.it/3F614j,4,,femme attic,2023-01-07
2023-01-08,Adaptation.,2002,https://boxd.it/3FxHHV,1.5,,femme attic,2023-01-08
2023-01-09,Good Bye Lenin!,2003,https://boxd.it/3FZrF1,3.5,,femme attic,2023-01-09
2023-01-10,Seven Psychopaths,2012,https://boxd.it/3GkNFz,3.5,,femme attic,2023-01-10
2023-01-11,The Menu,2022,https://boxd.it/3GFpmZ,5,,femme attic,2023-01-11
2023-01-12,Eternal Sunshine of the Spotless Mind,2004,https://boxd.it/3GYQt7,4,,femme attic,2023-01-12
2023-01-14,Abraham Lincoln: Vampire Hunter,2012,https://boxd.it/3HB3WH,1.5,,commonroom core,2023-01-13
2023-01-15,Spider-Man,2002,https://boxd.it/3HNUrr,3.5,,femme attic,2023-01-14
2023-01-16,Moon,2009,https://boxd.it/3IpCKh,2,,femme attic,2023-01-16
2023-01-17,The Menu,2022,https://boxd.it/3IJoPR,5,Yes,commonroom core,2023-01-17
2023-01-21,"Night Is Short, Walk on Girl",2017,https://boxd.it/3JPEOL,5,,femme attic,2023-01-19
2023-01-22,Run Lola Run,1998,https://boxd.it/3KfjIp,4,,femme attic,2023-01-22
2023-01-25,Puss in Boots: The Last Wish,2022,https://boxd.it/3LcSJP,3.5,,femme attic,2023-01-25
2023-01-28,Turning Red,2022,https://boxd.it/3LUAOP,4.5,Yes,femme attic,2023-01-27
2023-01-28,Kick-Heart,2013,https://boxd.it/3LUQM1,4.5,,,2023-01-28
2023-01-28,Marcel the Shell with Shoes On,2021,https://boxd.it/3LYsfZ,4.5,,femme attic,2023-01-28
2023-01-28,Hansel & Gretel: Witch Hunters,2013,https://boxd.it/3M7rht,2,,,2023-01-28
2023-01-28,Van Helsing,2004,https://boxd.it/3M7rLN,1.5,,,2023-01-28
2023-02-02,After Hours,1985,https://boxd.it/3NG3bF,1.5,,femme attic,2023-02-02
2023-02-03,"I, Tonya",2017,https://boxd.it/3NXvmv,4,,femme attic,2023-02-03
2023-02-04,Black Panther: Wakanda Forever,2022,https://boxd.it/3O9DCF,2,,,2023-02-04
2023-02-08,Once,2007,https://boxd.it/3PwI5r,2.5,,femme attic,2023-02-08
2023-02-09,Æon Flux,2005,https://boxd.it/3PLJuR,2,Yes,femme attic,2023-02-09
2023-02-10,Akira,1988,https://boxd.it/3Q0nQB,4,,femme attic,2023-02-10
2023-02-16,Swiss Army Man,2016,https://boxd.it/3RBrJ3,3,,femme attic,2023-02-11
2023-02-16,John Wick: Chapter 3 – Parabellum,2019,https://boxd.it/3RBqsP,2,,,2023-02-13
2023-02-16,After Yang,2021,https://boxd.it/3RBsat,4,,femme attic,2023-02-16
2023-02-18,High Fidelity,2000,https://boxd.it/3S9n2R,4,,femme attic,2023-02-18
2023-02-20,Scream,1996,https://boxd.it/3SGa55,4.5,,femme attic,2023-02-19
2023-02-20,Practical Magic,1998,https://boxd.it/3SOlRF,2,Yes,femme attic,2023-02-19
2023-02-20,Alita: Battle Angel,2019,https://boxd.it/3SOn0D,4,,,2023-02-20
2023-02-20,The Fifth Element,1997,https://boxd.it/3SPb8d,4,Yes,,2023-02-20
2023-04-30,Wendell & Wild,2022,https://boxd.it/4bATtF,3,,femme attic,2023-02-23
2023-02-26,National Theatre Live: Fleabag,2019,https://boxd.it/3Uwrw1,4.5,,,2023-02-26
2023-02-26,Teen Wolf,1985,https://boxd.it/3Uwsub,2,,,2023-02-26
2023-03-07,But I'm a Cheerleader,1999,https://boxd.it/3WT2OD,5,Yes,film society,2023-03-01
2023-03-07,Shiva Baby,2018,https://boxd.it/3WT9cr,3,,film society,2023-03-01
2023-03-04,Silent Night,2021,https://boxd.it/3W6VNH,1.5,,femme attic,2023-03-04
2023-03-05,Ex Machina,2014,https://boxd.it/3WpY1f,3.5,,femme attic,2023-03-05
2023-03-23,Scary Movie 2,2001,https://boxd.it/41dAnn,1.5,,femme attic,2023-03-22
2023-03-24,Kick-Heart,2013,https://boxd.it/41zlQj,5,Yes,femme attic,2023-03-23
2023-03-24,Little Miss Sunshine,2006,https://boxd.it/41zlWV,5,,femme attic,2023-03-23
2023-03-24,The Birdcage,1996,https://boxd.it/41zQdn,5,Yes,femme attic,2023-03-24
2023-03-25,Hush,2016,https://boxd.it/41P92j,3,,femme attic,2023-03-25
2023-03-26,Cursed,2005,https://boxd.it/428DtR,1,,femme attic,2023-03-26
2023-03-27,House,1977,https://boxd.it/42sTYB,3.5,,femme attic,2023-03-27
2023-03-28,Treasure Planet,2002,https://boxd.it/42I4ht,4.5,Yes,femme attic,2023-03-28
2023-03-29,Rebels of the Neon God,1992,https://boxd.it/42Wzz7,2.5,,film society,2023-03-29
2023-03-30,Assassination Nation,2018,https://boxd.it/43aAg9,2.5,,femme attic,2023-03-30
2023-04-03,Pineapple Express,2008,https://boxd.it/44gfDH,1.5,,femme attic,2023-04-02
2023-04-05,Happiest Season,2020,https://boxd.it/44PG6F,3,,femme attic,2023-04-04
2023-04-25,Mystery Team,2009,https://boxd.it/4aiiYL,2.5,,,2023-04-05
2023-04-08,This Is Going to Hurt,2022,https://boxd.it/45HVyn,5,,,2023-04-08
2023-04-09,Smiling Friends,2020,https://boxd.it/45Tg9v,3,,,2023-04-09
2023-04-11,Wild Tales,2014,https://boxd.it/46AjGX,4.5,,femme attic,2023-04-11
2023-04-11,Spotlight,2015,https://boxd.it/46H1Rd,4.5,,femme attic,2023-04-11
2023-04-12,The Nice Guys,2016,https://boxd.it/46X2ej,4.5,Yes,femme attic,2023-04-12
2023-04-12,Duck Amuck,1953,https://boxd.it/46X6Z9,4,,,2023-04-12
2023-04-14,Whip It,2009,https://boxd.it/47pUt9,4.5,Yes,femme attic,2023-04-14
2023-04-16,Suzume,2022,https://boxd.it/47YeXV,4.5,,commonroom core,2023-04-16
2023-04-18,TÁR,2022,https://boxd.it/48xfrV,3,,femme attic,2023-04-16
2023-04-21,Kick-Heart,2013,https://boxd.it/49dq69,5,Yes,boy,2023-04-21
2023-04-23,Buddy Daddies,2023,https://boxd.it/49JLpP,4,,,2023-04-23
2023-04-25,Thelma & Louise,1991,https://boxd.it/4anEEX,5,,femme attic,2023-04-25
2023-04-30,Isle of Flowers,1989,https://boxd.it/4bASmt,4.5,,,2023-04-25
2023-04-27,Romy and Michele's High School Reunion,1997,https://boxd.it/4aPwlz,3.5,,,2023-04-26
2023-05-18,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,https://boxd.it/4g8jgJ,3.5,,,2023-04-26
2023-04-27,Babylon,2022,https://boxd.it/4aOQu5,1.5,,,2023-04-27
2023-04-27,Hairspray,2007,https://boxd.it/4aRjwt,3.5,,x,2023-04-27
2023-04-29,The Beach Bum,2019,https://boxd.it/4be8bF,2.5,,femme attic,2023-04-28
2023-04-29,Sugar & Spice,2001,https://boxd.it/4beixr,3,,,2023-04-29
2023-04-29,Barbie Video Game Hero,2017,https://boxd.it/4besgb,1,,,2023-04-29
2023-04-29,Breakfast at Tiffany's,1961,https://boxd.it/4bjX4F,4,,,2023-04-29
2023-04-29,The Vampire Lovers,1970,https://boxd.it/4bkDkb,3,,,2023-04-29
2023-05-01,The Gay and Wondrous Life of Caleb Gallo,2016,https://boxd.it/4bX2bz,5,,femme attic,2023-04-30
2023-05-01,Fantastic Four,2005,https://boxd.it/4bX3ir,3,,x,2023-04-30
2023-05-01,Anaconda,1997,https://boxd.it/4bXlAN,1.5,,x,2023-05-01
2023-05-04,Franz Kafka's a Country Doctor,2007,https://boxd.it/4cBlEF,2.5,,"femme attic, film society",2023-05-03
2023-05-04,Badlands,1973,https://boxd.it/4cBkln,2.5,,"femme attic, film society",2023-05-04
2023-05-05,Tour de Pharmacy,2017,https://boxd.it/4cZmEz,3,,,2023-05-05
2023-05-05,Best in Show,2000,https://boxd.it/4d0B0B,2.5,,,2023-05-05
2023-05-11,Ali Wong: Don Wong,2022,https://boxd.it/4ez0uj,1.5,,,2023-05-06
2023-05-07,Morgan,2016,https://boxd.it/4dAvZF,2.5,,x,2023-05-07
2023-05-07,Madagascar 3: Europe's Most Wanted,2012,https://boxd.it/4dBq9L,2.5,,x,2023-05-07
2023-05-07,Hellboy,2004,https://boxd.it/4dBr0v,2.5,,x,2023-05-07
2023-05-10,Never Rarely Sometimes Always,2020,https://boxd.it/4ep9Mh,4.5,,"film society, femme attic",2023-05-10
2023-05-12,This Is the End,2013,https://boxd.it/4eHUNn,2,,femme attic,2023-05-11
2023-05-16,The Road to El Dorado,2000,https://boxd.it/4fFVV3,4.5,Yes,commonroom core,2023-05-12
2023-05-14,Bad Education,2019,https://boxd.it/4fiPqx,4,,x,2023-05-14
2023-05-18,Looney Tunes: Back in Action,2003,https://boxd.it/4g8hAd,2.5,,ruby,2023-05-17
2023-05-20,In the Loop,2009,https://boxd.it/4gI6qD,4.5,,ruby,2023-05-20
2023-05-21,Earth Girls Are Easy,1988,https://boxd.it/4gYw9l,3.5,,,2023-05-21
2023-05-21,Bottle Rocket,1996,https://boxd.it/4gYzLd,3,,,2023-05-21
2023-05-21,Batman & Robin,1997,https://boxd.it/4gZbwP,1.5,,femme attic,2023-05-21
2023-05-22,Barbarella,1968,https://boxd.it/4h0xBJ,4,,,2023-05-22
2023-05-22,The Social Network,2010,https://boxd.it/4habAz,4,,x,2023-05-22
2023-05-22,The Muppets,2011,https://boxd.it/4hhuNL,1,,femme attic,2023-05-22
2023-05-23,Female Trouble,1974,https://boxd.it/4hwS6h,3,,femme attic,2023-05-23
2023-05-25,Saved!,2004,https://boxd.it/4hYF4j,3,,,2023-05-25
2023-05-26,All Cheerleaders Die,2013,https://boxd.it/4i6mwT,2.5,,,2023-05-26
2023-05-27,A League of Their Own,1992,https://boxd.it/4ijNyj,3.5,,,2023-05-27
2023-05-27,War on Everyone,2016,https://boxd.it/4ikged,1,,,2023-05-27
2023-05-27,Secretary,2002,https://boxd.it/4ikRN5,3.5,,,2023-05-27
2023-05-27,Big Little Lies,2017,https://boxd.it/4ipYFR,4.5,,femme attic,2023-05-27
2023-05-27,Analyze This,1999,https://boxd.it/4iqJAz,3,,,2023-05-27
2023-05-28,Home Again,2017,https://boxd.it/4iyTmX,2.5,,,2023-05-28
2023-05-28,She-Devil,1989,https://boxd.it/4iAuaB,3.5,,,2023-05-28
2023-05-29,Léon: The Professional,1994,https://boxd.it/4iWL87,4.5,,femme attic,2023-05-28
2023-05-29,The Super Mario Bros. Movie,2023,https://boxd.it/4iZZ8B,2,,x,2023-05-29
2023-05-31,Attack the Block,2011,https://boxd.it/4juPVv,3.5,Yes,"film society, femme attic",2023-05-31
2023-06-02,Kick-Heart,2013,https://boxd.it/4jTdKp,5,Yes,"film society, femme attic",2023-05-31
2023-06-02,"Right Place, Wrong Tim",2018,https://boxd.it/4jTegZ,3.5,,"film society, femme attic",2023-05-31
2023-06-01,Easy A,2010,https://boxd.it/4jJghl,4,Yes,femme attic,2023-06-01
2023-06-04,Legally Blonde,2001,https://boxd.it/4kyHbL,3,,lana,2023-06-04
2023-06-08,Batman Returns,1992,https://boxd.it/4lBWsd,3.5,,femme attic,2023-06-06
2023-06-07,Party Monster,2003,https://boxd.it/4lkygN,2.5,,,2023-06-07
2023-06-08,Big Fat Liar,2002,https://boxd.it/4lEOzB,2,,x,2023-06-08
2023-06-08,Pride & Prejudice,2005,https://boxd.it/4lF62b,4.5,,,2023-06-08
2023-06-09,A Perfect Getaway,2009,https://boxd.it/4lVI4B,2.5,,femme attic,2023-06-09
2023-06-10,How to Lose a Guy in 10 Days,2003,https://boxd.it/4m4d0V,3.5,,,2023-06-10
2023-06-10,Fried Green Tomatoes,1991,https://boxd.it/4m7vq9,4,,,2023-06-10
2023-06-10,Nine to Five,1980,https://boxd.it/4mbkqZ,4,,,2023-06-10
2023-06-11,Steel Magnolias,1989,https://boxd.it/4mrNO9,2,,,2023-06-11
2023-06-11,Maniac,2018,https://boxd.it/4mtepR,4,,x,2023-06-11
2023-06-14,Zola,2020,https://boxd.it/4nhMYh,5,,femme attic,2023-06-14
2023-06-15,Sinbad: Legend of the Seven Seas,2003,https://boxd.it/4nwAaJ,3,Yes,x,2023-06-15
2023-07-01,Renfield,2023,https://boxd.it/4rYBsh,2,,,2023-06-15
2023-06-16,Ready or Not,2019,https://boxd.it/4nN9ND,3,,femme attic,2023-06-16
2023-06-18,Hustlers,2019,https://boxd.it/4ooWqH,3.5,,femme attic,2023-06-18
2023-06-23,The Other Woman,2014,https://boxd.it/4pH1WD,1.5,,femme attic,2023-06-22
2023-06-23,House of Gucci,2021,https://boxd.it/4pH2Bh,1.5,,femme attic,2023-06-22
2023-06-24,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/4pWvWN,3,,ghouls,2023-06-23
2023-06-25,The Rocky Horror Picture Show,1975,https://boxd.it/4qeRbF,4.5,Yes,lana,2023-06-24
2023-06-25,Isle of Flowers,1989,https://boxd.it/4qmNQZ,4.5,Yes,femme attic,2023-06-25
2023-06-25,The Last Days of Disco,1998,https://boxd.it/4qnumD,4.5,,femme attic,2023-06-25
2023-06-27,Constantine,2005,https://boxd.it/4qSB2x,3,,"x, Jazz",2023-06-26
2023-06-27,Pitch Perfect,2012,https://boxd.it/4qSBEh,3,Yes,"x, jazz",2023-06-26
2023-06-27,D.E.B.S.,2004,https://boxd.it/4qZVTl,2.5,,"jazz, x",2023-06-27
2023-06-27,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4qZWa7,4.5,,femme attic,2023-06-27
2023-06-29,Mars Attacks!,1996,https://boxd.it/4rqTYn,3.5,,jazz,2023-06-28
2023-07-02,Daria in 'Is It Fall Yet?',2000,https://boxd.it/4shB5l,4,,,2023-06-28
2023-06-29,Trigun: Badlands Rumble,2010,https://boxd.it/4rytkn,3.5,,devo,2023-06-29
2023-07-02,Punch-Drunk Love,2002,https://boxd.it/4shn4j,5,,"femme attic, jazz",2023-07-01
2023-07-02,It's a Boy Girl Thing,2006,https://boxd.it/4spYaf,3,,"commonroom core, all-nighter",2023-07-02
2023-07-02,Mr. & Mrs. Smith,2005,https://boxd.it/4spYHX,4.5,Yes,"all-nighter, commonroom core",2023-07-02
2023-07-03,Ace Ventura: Pet Detective,1994,https://boxd.it/4sr4p3,0.5,,"commonroom core, all-nighter",2023-07-03
2023-07-03,She's All That,1999,https://boxd.it/4sL9CV,2.5,Yes,"commonroom core, all-nighter",2023-07-03
2023-07-03,Girl 6,1996,https://boxd.it/4sL9Ul,2.5,,x,2023-07-03
2023-07-04,Nimona,2023,https://boxd.it/4t4a6J,4,,,2023-07-04
2023-07-04,The Voices,2014,https://boxd.it/4t4atD,2.5,,x,2023-07-04
2023-07-06,Hunt for the Wilderpeople,2016,https://boxd.it/4tCCu3,3,,x,2023-07-06
2023-07-06,The Handmaiden,2016,https://boxd.it/4tExu7,5,,"x, extended, costumes",2023-07-06
2023-07-07,65,2023,https://boxd.it/4tNfR1,2.5,,,2023-07-07
2023-07-07,Emma.,2020,https://boxd.it/4tV9ar,5,Yes,femme attic,2023-07-07
2023-07-08,Daria in 'Is It College Yet?',2002,https://boxd.it/4u8wMf,4,,,2023-07-08
2023-07-08,Destino,2003,https://boxd.it/4ubbub,3,,,2023-07-08
2023-07-08,Far from the Tree,2021,https://boxd.it/4ubkz5,4.5,,,2023-07-08
2023-07-09,Wolfwalkers,2020,https://boxd.it/4uwMCj,4.5,,femme attic,2023-07-09
2023-07-10,James Acaster: Repertoire,2018,https://boxd.it/4uNGgZ,4,,ruby,2023-07-10
2023-07-10,The Stepford Wives,1975,https://boxd.it/4uSs9Z,4,,,2023-07-10
2023-07-14,Pan's Labyrinth,2006,https://boxd.it/4vSrb5,3.5,,"h, x",2023-07-13
2023-08-02,Charlie's Angels,2000,https://boxd.it/4D2rNB,3,Yes,h,2023-07-15
2023-07-17,Carnage,2011,https://boxd.it/4wQv5b,3,,h,2023-07-17
2023-07-17,Igby Goes Down,2002,https://boxd.it/4x0VeX,3.5,,,2023-07-17
2023-07-20,"Lock, Stock and Two Smoking Barrels",1998,https://boxd.it/4xVUOf,3.5,Yes,,2023-07-20
2023-07-21,mid90s,2018,https://boxd.it/4y8rS9,3.5,,,2023-07-21
2023-07-22,My Favorite Shapes by Julio Torres,2019,https://boxd.it/4yvXoh,3,,,2023-07-22
2023-07-22,Airplane!,1980,https://boxd.it/4yKtLl,3,Yes,h,2023-07-22
2023-07-23,Lars and the Real Girl,2007,https://boxd.it/4zaHu1,4,,,2023-07-23
2023-07-23,World of Tomorrow,2015,https://boxd.it/4zbpqd,4,,,2023-07-23
2023-07-25,Train to Busan,2016,https://boxd.it/4AaiMN,4,Yes,h,2023-07-25
2023-07-30,Oppenheimer,2023,https://boxd.it/4BG5UR,4,,h,2023-07-29
2023-07-31,Barbie,2023,https://boxd.it/4ChK55,4.5,,,2023-07-29
2023-07-31,Wild Tales,2014,https://boxd.it/4CiqT7,4.5,Yes,,2023-07-30
2023-08-01,The Bling Ring,2013,https://boxd.it/4CJtQz,2,,,2023-08-01
2023-08-02,How to Blow Up a Pipeline,2022,https://boxd.it/4D2orx,4,,,2023-08-01
2023-08-03,They Cloned Tyrone,2023,https://boxd.it/4DwWuv,3.5,,,2023-08-03
